actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
alimentacion frutas verduras,Fruteria La Huerta,CL,Calle,Simon Bolivar,48,38009,38038,Santa Cruz de Tenerife,Barrio Cruz del Señor Ed Las Margaritas,,,,,-16.273478,28.46171199,2016-05-09T12:45:15.374000,2015-08-04T10:31:21.721000
alimentacion frutas verduras,Fruteria La Huerta De Abuelo Angel,CL,Calle,El Juego,23,38204,38023,La Laguna,,,,638410898.0,,-16.31742332,28.48693818,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion frutas verduras,Fruteria la Huertita,CR,Carretera,General TF 28 Sur,142,38626,38006,Arona,Valle San Lorenzo,,,0.0,0.0,-16.65981376,28.09071956,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion frutas verduras,Fruteria La Limera,CL,Calle,El Casino,13,38280,38046,Tegueste,,,,,,-16.33840156,28.52298326,2016-05-09T12:45:15.374000,2016-05-24T08:48:10.894000
alimentacion frutas verduras,Fruteria La Margarita,AV,Avenida,Los Playeros,17,38650,38006,Arona,Los Cristianos,,fredyepes@hotmail.com,922790765.0,0.0,-16.71622636,28.05241128,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
alimentacion frutas verduras,Fruteria La Mata,CL,Calle,Padre Anchieta,18,38611,38017,Granadilla de Abona,San Isidro,,,699562397.0,,-16.56056919,28.07709289,2017-04-26T09:46:41.384000,2017-05-25T14:27:05.966000
alimentacion frutas verduras,Fruteria La Ñamera,CL,Calle,El Casino,7,38280,38046,Tegueste,,,,,,-16.33756563,28.52293211,2016-05-09T12:45:15.374000,2016-05-24T08:57:57.172000
alimentacion frutas verduras,Fruteria La Placita,CL,Calle,Hermanos Alvarez Quintero,15,38632,38035,San Miguel,Guargacho,,,0.0,0.0,-16.63731376,28.03549506,2016-05-09T12:45:15.374000,2017-03-08T12:10:10.962000
alimentacion frutas verduras,Fruteria La Recolectora,CR,Carretera,General TF 154 Portezuelo Las Toscas,269,38292,38046,Tegueste,El Portezuelo,,,,,-16.3548769,28.49464255,2016-05-09T12:45:15.374000,2016-05-24T09:03:38.333000
alimentacion frutas verduras,Fruteria La Recovita,CL,Calle,La Alhondiga,10,38410,38031,Los Realejos,San Agustin,,larecovita@gmail.com,922340306.0,,-16.58631799,28.388424,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
alimentacion frutas verduras,Fruteria La Salle,CL,Calle,Calderon de la Barca,6,38005,38038,Santa Cruz de Tenerife,,,,,,-16.258238,28.46034199,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
alimentacion frutas verduras,Fruteria La Ventita,CL,Calle,Rectora Maria Luisa Tejedor,41,38320,38023,La Laguna,La Higuerita,,,,,-16.29600769,28.46720122,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
alimentacion frutas verduras,Fruteria Las Arenas,CL,Calle,Lorenzo Rodriguez,10,38588,38005,Arico,Las Arenas,,,,,-16.47344461,28.10625561,2016-05-09T12:45:15.374000,2015-08-04T11:51:36.815000
alimentacion frutas verduras,Fruteria Las Dehesas,CL,Calle,Cruz de la Cebolla,45,38300,38026,La Orotava,,,,,,-16.51478327,28.39525815,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
alimentacion frutas verduras,Fruteria Las Dehesas,AV,Avenida,Mercedes Pinto de Armas,57,38300,38026,La Orotava,Las Dehesas Ed Los Frontones,,,,,-16.51433922,28.39404129,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
alimentacion frutas verduras,Fruteria Las Delicias,CL,Calle,Princesa Guajara,40,38008,38038,Santa Cruz de Tenerife,Bo Salud,,,0.0,,-16.26973995,28.46951996,2016-05-09T12:45:15.374000,2018-03-09T11:58:07.123000
alimentacion frutas verduras,Fruteria Las Nieves,CL,Calle,El Sauzal,3,38205,38023,La Laguna,,,,,,-16.29771083,28.47623522,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion frutas verduras,Fruteria Las Torres,CL,Calle,El Cristo,30,38108,38023,La Laguna,Las Torres de Taco,,,900032007.0,,-16.2951191,28.45465968,2016-05-09T12:45:15.374000,2016-05-23T08:51:34.270000
alimentacion frutas verduras,Fruteria Lasa,CL,Calle,Leoncio Rodriguez,3,38390,38039,Santa Úrsula,,,chenwk188@gmail.com,922337071.0,,-16.48852616,28.42589861,2016-05-09T12:45:15.374000,2018-04-11T10:10:38.888000
alimentacion frutas verduras,Fruteria Lola,CL,Calle,Marques de Bajamar,7,38320,38023,La Laguna,La Cuesta,,,,,-16.28787351,28.47269384,2016-05-09T12:45:15.374000,2015-08-24T09:55:35.073000
alimentacion frutas verduras,Fruteria Los Abrigos,AV,Avenida,Los Abrigos,8,38618,38017,Granadilla de Abona,Los Abrigos,,,,,-16.593156,28.02958609,2016-05-09T12:45:15.374000,2015-08-04T12:00:30.527000
alimentacion frutas verduras,Fruteria Los Andes,CL,Calle,San Clemente,9,38108,38023,La Laguna,,,,635644525.0,,-16.29784177,28.45465224,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria Los Compadres,CL,Calle,San Salvador,34,38108,38023,La Laguna,San Matias,,,922610438.0,,-16.29786781,28.44163673,2016-05-09T12:45:15.374000,2016-06-20T14:30:03.597000
alimentacion frutas verduras,Fruteria Los Chicos,CR,Carretera,Provincial TF 217,11,38390,38039,Santa Úrsula,,,fruitsantaursula@hotmail.com,671328457.0,,-16.49276177,28.4249467,2016-05-09T12:45:15.374000,2018-04-11T10:10:38.888000
alimentacion frutas verduras,Fruteria Los Chicos,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente Centro 02,,,922202051.0,,-16.25226557,28.46299165,2016-05-09T12:45:15,2018-01-22T14:47:46
alimentacion frutas verduras,Fruteria Los Naranjos,CR,Carretera,El Rosario,53,38315,38026,La Orotava,La Perdoma,,,,,-16.5552349,28.37671783,2016-05-09T12:45:15.374000,2015-08-04T13:23:53.323000
alimentacion frutas verduras,Fruteria Los Olivos,AV,Avenida,Los Majuelos,73,38107,38038,Santa Cruz de Tenerife,La Gallega,,,822011217.0,,-16.31999119,28.43385292,2016-05-09T12:45:15.374000,2016-05-12T07:51:52.942000
alimentacion frutas verduras,Fruteria Los Primos,CL,Calle,Las Nieves,22,38205,38023,La Laguna,Valle Colino,,,,,-16.29769656,28.47747708,2016-05-09T12:45:15.374000,2015-08-04T14:00:57.411000
alimentacion frutas verduras,Fruteria Low Cost,AV,Avenida,Playa Paraiso,3,38678,38001,Adeje,Py Paraiso Ur Gran Azul,,,,,-16.76810466,28.12146308,2016-11-16T12:08:58.304000,2017-01-16T11:53:52.188000
alimentacion frutas verduras,Fruteria Lula,CL,Calle,La Pinta,16,38687,38019,Guía de Isora,Playa San Juan,,,922865196.0,,-16.81656486,28.18230493,2016-05-09T12:45:15.374000,2016-03-17T09:06:46.586000
alimentacion frutas verduras,Fruteria Mage,CL,Calle,Manuel de Falla,1,38007,38038,Santa Cruz de Tenerife,Barrio Cruz del Señor,,,,,-16.271078,28.46398899,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
alimentacion frutas verduras,Fruteria Mariglas,Cl,Calle,Doctor Fleming,22,38440,38018,La Guancha,La Guancha,,,628390912.0,,-16.65264079,28.37220893,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
alimentacion frutas verduras,Fruteria Mary,CR,Carretera,General TF 192 El Rosario,105,38010,38038,Santa Cruz de Tenerife,,,,922649583.0,,-16.28134823,28.45180587,2016-05-09T12:45:15.374000,2017-03-15T08:39:45.321000
alimentacion frutas verduras,Fruteria Mi Pequeño Panda,CL,Calle,Juan Cullen,4,38300,38026,La Orotava,,,,922320768.0,,-16.52025445,28.39269657,2016-05-09T12:45:15.374000,2016-02-15T09:46:22.409000
alimentacion frutas verduras,Fruteria Multiahorro,CR,Carretera,General TF 13 Punta Hidalgo,110,38250,38023,La Laguna,Bajamar,,,922546542.0,,-16.34531111,28.5532055,2016-05-09T12:45:15.374000,2015-08-04T13:52:36.282000
alimentacion frutas verduras,Fruteria Naz,CL,Calle,Central,10,38631,38006,Arona,Las Galletas,,,0.0,0.0,-16.65476211,28.00796744,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
alimentacion frutas verduras,Fruteria Nely,CL,Calle,Parroco Garcia Perez,25,38205,38023,La Laguna,Barrio Nuevo Esq Cl Dorctor Pasteur,,,,,-16.30996819,28.47900173,2016-05-09T12:45:15.374000,2015-08-27T13:15:11.944000
alimentacion frutas verduras,Fruteria No Chica!,CL,Calle,Felipe Pedrell,19,38007,38038,Santa Cruz de Tenerife,,,,610089746.0,,-16.27123176,28.46604962,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria Nura,Cl,Calle,Doctor Fleming,22,38440,38018,La Guancha,La Guancha,www.fruterianuria.com,nuriareyes69@gmail.com,690676705.0,,-16.65262717,28.37224574,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
alimentacion frutas verduras,Fruteria Paco,CL,Calle,Jose Rodriguez Moure,10,38008,38038,Santa Cruz de Tenerife,Villa Ascension,,,,,-16.273839,28.46670946,2016-05-09T12:45:15.374000,2015-08-04T10:34:15.531000
alimentacion frutas verduras,Fruteria Paraiso,CL,Calle,Aljibe,2,38678,38001,Adeje,Py Paraiso,,,,,-16.77421433,28.12246675,2016-05-09T14:33:51.614000,2016-11-16T12:32:06.318000
alimentacion frutas verduras,Fruteria Pedro Mendez Verde,Cl,Calle,Vistabella,9,38345,38044,El Tanque,,,fruteriajpmv@hotmail.com,922136241.0,,-16.78540531,28.35682893,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion frutas verduras,Fruteria Persan La Palma,CR,Carretera,General TF 28 Sur,106,38108,38038,Santa Cruz de Tenerife,Barranco Grande,,,,,-16.3078439,28.4356961,2016-05-16T11:03:49.806000,2016-05-16T11:03:49.806000
alimentacion frutas verduras,Fruteria Pili y Toño,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente Centro 06,,,922214498.0,,-16.25224,28.46291399,2016-05-09T12:45:15.374000,2018-01-22T14:47:46.720000
alimentacion frutas verduras,Fruteria Pili y Toño,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente Centro 07,,,922214498.0,,-16.25228599,28.4629225,2016-05-09T12:45:15,2015-11-10T14:27:46
alimentacion frutas verduras,Fruteria Platano de Oro,CL,Calle,Periodista Ernesto Salcedo,6,38509,38011,Candelaria,,,ELPLATANODEORO@GMAIL.COM,922502213.0,922503408.0,-16.37068847,28.35525714,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
alimentacion frutas verduras,Fruteria Primavera del Norte,CL,Calle,Don Quijote,21,38108,38023,La Laguna,Los Andenes Ed Cervantes,,,,,-16.30498087,28.44869748,2016-05-09T12:45:15,2017-06-27T09:57:45.644000
alimentacion frutas verduras,Fruteria Rafa,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente Centro 08,,,608000928.0,,-16.25237947,28.46301821,2016-05-09T12:45:15,2018-01-31T08:32:39.845000
alimentacion frutas verduras,Fruteria Ravelo,Cl,Calle,San Cristobal,1,38359,38041,El Sauzal,Ravelo,,,922584567.0,,-16.41652188,28.46064366,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion frutas verduras,Fruteria Rincon de La Mancha,Cr,Carretera,General TF 342 La Orotava La Guancha,10,38434,38022,Icod de los Vinos,La Mancha,,,665684799.0,,-16.69587425,28.37726777,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion frutas verduras,Fruteria Roberto Benitez,CL,Calle,Fernandez Navarro,6,38003,38038,Santa Cruz de Tenerife,,,,922217743.0,922209737.0,-16.25316185,28.46289148,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria Rosita,CL,Calle,Obispo Perez Caceres,8,38006,38038,Santa Cruz de Tenerife,,,,647888587.0,,-16.26479961,28.46833299,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria Salvador,CL,Calle,La Sirena,2,38683,38040,Santiago del Teide,Puerto de Santiago,,fruteriasalvador@gmail.com,922860123.0,,-16.84235181,28.23611823,2016-05-09T12:45:15.374000,2016-05-23T13:06:17.606000
alimentacion frutas verduras,Fruteria Salvador,AV,Avenida,La Gaviota,49,38686,38019,Guía de Isora,Varadero,,fruteriasalvador@gmail.com,922860014.0,922861490.0,-16.83960208,28.22710187,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
alimentacion frutas verduras,Fruteria San Andres,CL,Calle,Avelino Delgado,34,38120,38038,Santa Cruz de Tenerife,San Andres,,,822102657.0,0.0,-16.19278884,28.50491432,2016-05-09T12:45:15.374000,2017-11-24T10:48:19.881000
alimentacion frutas verduras,Fruteria San Antonio,CL,Calle,San Francisco,24,38600,38017,Granadilla de Abona,,,fruteriasanantonio@hotmail.com,617606769.0,,-16.577457,28.12457659,2016-05-09T12:45:15.374000,2015-08-04T11:56:42.718000
alimentacion frutas verduras,Fruteria San Cayetano,CL,Calle,San Fernando,2,38627,38006,Arona,Cabo Blanco,,,0.0,0.0,-16.67056626,28.07459078,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
alimentacion frutas verduras,Fruteria San Diego,CR,Carretera,General TF 217 Norte,113,38370,38025,La Matanza,Ed San Diego,,,922104467.0,,-16.45440526,28.45320989,2016-05-09T12:45:15.374000,2015-11-24T14:10:23.142000
alimentacion frutas verduras,Fruteria San Isidro,AV,Avenida,Santa Cruz,15,38611,38017,Granadilla de Abona,San Isidro,,,922392185.0,,-16.562863,28.08323999,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria San Juan,CL,Calle,San Juan Evangelista,23,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,,,922597659.0,0.0,-16.22652468,28.49308579,2016-05-09T12:45:15.374000,2016-08-29T12:56:18.242000
alimentacion frutas verduras,Fruteria San Lorenzo,AV,Avenida,Valle San Lorenzo,11,38626,38006,Arona,Valle San Lorenzo,,,622737302.0,0.0,-16.65633675,28.08999339,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion frutas verduras,Fruteria Sergisa,CM,Camino,Garimba,8,38330,38023,La Laguna,Guamasa Garimba,,,922631319.0,,-16.37893225,28.49631646,2016-05-09T12:45:15.374000,2015-08-27T09:56:27.126000
alimentacion frutas verduras,Fruteria SuFruta,AV,Avenida,Familia Betancourt y Molina,10,38400,38028,Puerto de la Cruz,Ed Condal,,agrosufruta@gmail.com,922368172.0,,-16.54600213,28.41560433,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion frutas verduras,Fruteria Surlo,CL,Calle,Felipe Pedrell,8,38007,38038,Santa Cruz de Tenerife,,,,922212702.0,,-16.27075011,28.46541172,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
alimentacion frutas verduras,Fruteria Titto Fruti,CL,Calle,Heraclio Sanchez,30,38204,38023,La Laguna,,,,,,-16.31602663,28.4852101,2021-06-08T10:09:02.163000,2023-03-10T14:32:41.137000
alimentacion frutas verduras,Fruteria Valleseco,CL,Calle,Jose Batan,53,38150,38038,Santa Cruz de Tenerife,Valleseco,,,686920005.0,0.0,-16.23780179,28.48763551,2016-05-09T12:45:15.374000,2017-02-20T13:01:32.192000
alimentacion frutas verduras,Fruteria Ventita de Bea,CR,Carretera,General TF 28 El Rosario,14,38108,38023,La Laguna,,,beatrizbrum@hotmail.com,689782869.0,,-16.29837508,28.44655757,2016-05-09T12:45:15.374000,2018-01-12T12:04:00.129000
alimentacion frutas verduras,Fruteria Verduleria Fina,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 15,,,922226227.0,,-16.25146517,28.46269834,2016-05-09T12:45:15,2018-01-31T07:49:19.099000
alimentacion frutas verduras,Fruteria Verduleria Fina,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 14,,,922226227.0,,-16.25150469,28.46270038,2016-05-09T12:45:15,2018-01-31T07:49:19.099000
alimentacion frutas verduras,Fruteria Vida Sana,CL,Calle,Alfredo Torres Eduard,,38204,38023,La Laguna,,,,,,-16.31700094,28.48605884,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion supermercados,Fruteria Vidavi,Cl,Calle,Juan Sebastian Elcano,7,38508,38020,Güimar,,,,,,-16.37525903,28.29564929,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion frutas verduras,Fruteria Virgilio San Juan,CL,Calle,San Juan,53,38201,38023,La Laguna,,,frutsanjuan.hernandez@hotmail.com,650212232.0,,-16.31798036,28.48565316,2016-06-01T09:38:56.689000,2018-01-16T13:15:22.082000
alimentacion frutas verduras,Fruteria Vista Alegre,CL,Calle,Garcilaso de la Vega,5,38005,38038,Santa Cruz de Tenerife,,,,,,-16.258446,28.46300899,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
alimentacion frutas verduras,Fruteria Yaya,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,tania_tnf@hotmail.com,,,-16.313351,28.49312499,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion frutas verduras,Fruteria Yaya,AV,Avenida,Viera y Clavijo,21,38670,38001,Adeje,,,,,,-16.72871862,28.12036203,2017-01-17T09:34:55.999000,2017-01-17T09:34:55.999000
alimentacion frutas verduras,Fruterias de Calidad,CL,Calle,San Carmelo,21,38108,38023,La Laguna,San Matias,,,,,-16.29671285,28.44065064,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
alimentacion,Frutos Secos Los Almendros,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,fr.secos@hotmail.es,922632923.0,,-16.313291,28.49290099,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion,Frutos Secos Moises,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 13,,,676679620.0,,-16.25225794,28.4631248,2017-07-20T11:33:45,2018-01-22T13:09:36
alimentacion,Frutos Secos Moises,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 14,,,676679620.0,,-16.25227886,28.46308802,2017-07-20T11:33:45,2018-01-22T13:09:36
alimentacion,Frutos Secos y Golosinas Rosario,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente Centro 04,,,,,-16.25238877,28.46298552,2016-05-09T12:45:15,2018-01-22T14:47:46
alimentacion,Fuell Nutricion Deportiva,RB,Rambla,Los Menceyes,8,38509,38011,Candelaria,CC Punta Larga Lc 15,www.bandog.com.es,,922502781.0,0.0,-16.36672881,28.36435384,2016-05-09T12:45:15.374000,2016-06-23T14:04:16.791000
alimentacion,Futos Secos La Perdoma,CR,Carretera,General TF 324 La Perdoma,75,38315,38026,La Orotava,La Perdoma,,,922308911.0,,-16.55053778,28.37768017,2016-05-09T12:45:15.374000,2015-08-04T13:23:53.323000
alimentacion productos especializados herbolario,Garoe Salud Natural,AV,Avenida,Juan Carlos I,16,38650,38006,Arona,Los Cristianos Ed Simon,,herbolariogaroe@hotmail.es,922752071.0,0.0,-16.71204199,28.05674114,2016-05-09T12:45:15,2017-08-24T09:13:13.212000
alimentacion mayor,Garpa Alimentacion,CL,Calle,903,2,38110,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.garpa-alimentacion.com,garpa@garpa-alimentacion.com,922215333.0,922205651.0,-16.27947,28.44452831,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
alimentacion productos especializados herbolario,Garpa Nutricion Sport,CL,Calle,Los Estudiantes,6,38107,38038,Santa Cruz de Tenerife,Tincer,,,,,-16.30444616,28.44552872,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
alimentacion supermercados,GM Gros Mercat Cash,CL,Calle,Laura Grote De La Puerta,2,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo,www.grosmercat.es,,922226606.0,,-16.28350193,28.44411659,2017-02-15T11:40:07,2017-04-17T10:13:54.473000
alimentacion supermercados,GM Gros Mercat Cash,CL,Calle,Charfa,26,38677,38001,Adeje,Barranco del Ingles,www.grosmercat.es,,922782090.0,,-16.73915697,28.11875484,2017-04-17T10:12:28.973000,2017-04-17T10:18:32.631000
alimentacion panaderia pasteleria,Golosilandia,CL,Calle,San Agustin,52,38430,38022,Icod de los Vinos,,,,695631947.0,,-16.71659,28.36829299,2016-05-09T12:45:15.374000,2024-09-27T10:08:25.542000
alimentacion panaderia pasteleria,Granier,AV,Avenida,Trinidad,7,38204,38023,La Laguna,,,,922468877.0,,-16.31589942,28.4868192,2021-06-08T10:09:02.163000,2023-03-10T14:31:40.622000
alimentacion panaderia pasteleria,Granier Panes Artesanos,PZ,"Plaza, plazoleta",Weyler,3,38003,38038,Santa Cruz de Tenerife,,,,639101927.0,,-16.25557207,28.46729291,2016-05-09T12:45:15.374000,2015-08-04T10:19:38.808000
alimentacion comidas preparadas,Green Food Canarias,CL,Calle,San Eulogio,21,38108,38023,La Laguna,Taco,greenfoodcanarias.es,info@greenfoodcanarias.es,603040454.0,,-16.30226317,28.454821,2019-02-04T10:55:37.033000,2019-02-04T10:55:37.033000
alimentacion productos especializados herbolario,Gustofino,CL,Calle,Suarez Guerra,47,38002,38038,Santa Cruz de Tenerife,,www.gustofinotenerife.com,info@gustofinotenerife.com,682808819.0,,-16.25214864,28.4685484,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion frutas verduras,Hacienda El Ortigal,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc P Baja 20,,,626913719.0,,-16.25208386,28.46285308,2016-05-09T12:45:15,2018-01-30T14:40:13
alimentacion frutas verduras,Hacienda El Ortigal,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc P Baja 19,,,626913719.0,,-16.25208153,28.46288987,2016-05-09T12:45:15,2018-01-30T14:40:13
alimentacion mayor,Hamilton CN,PG,Polígono,Industrial de Granadilla,0,38594,38017,Granadilla de Abona,Pg Granadilla,,,922778044.0,922778046.0,-16.49993792,28.09215873,2016-05-09T12:45:15.374000,2016-11-28T14:37:43.951000
