actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
asociacion ciudadana,Asociacion Ecoturismo en Canarias,CL,Calle,El Campo,18,38680.0,38019,Guía de Isora,,asociacion333.tenerifesolidario.org,ecocanari@gmail.com,686319035.0,,-16.78048234,28.21269707,2016-05-09T12:45:15,2019-03-22T10:14:18.455000
asociacion cultural,Asociacion Educacion Ambiental Cumbres de Archifira,CL,Calle,Callejon Bajo,6,38570.0,38012,Fasnia,,,,,,-16.44103128,28.23725143,2018-02-09T14:20:02.720000,2018-02-09T14:25:47.962000
asociacion servicios sociales,Asociacion Educacion Para Convivencia Mosaico Canarias,CL,Calle,Francia,4,38190.0,38032,El Rosario,Tabaiba Baja,www.mosaicocanarias.es,mosaicocanarias@gmail.com,652181852.0,,-16.33187715,28.40402873,2017-06-12T14:20:57.297000,2018-03-07T14:59:45.263000
asociacion servicios sociales,Asociacion Educativa Cristoforo Rudolf Steiner Cuidados Especiales,CL,Calle,El Horno,10,38678.0,38001,Adeje,Py Paraiso Hacienda Cristoforo,www.haciendacristoforo.com,info@haciendacristoforo.com,922741967.0,922741967.0,-16.76824221,28.13019963,2017-06-15T09:35:38,2018-03-07T08:35:01.134000
asociacion ciudadana,Asociacion Educativa La Octava Isla,CL,Calle,Juan Ramon Jimenez,14,38007.0,38038,Santa Cruz de Tenerife,Los Verodes,asociacion374.tenerifesolidario.org,,654446730.0,922091873.0,-16.2675057,28.45955558,2016-05-09T12:45:15,2015-08-04T10:37:38
asociacion ciudadana,Asociacion Ekananda,CL,Calle,Alvarado,46,38109.0,38032,El Rosario,Radazul Alto,www.la-ecologica.es/ekananda,asociacionekananda@hotmail.com,649914132.0,,-16.32318636,28.40798028,2016-05-09T12:45:15,2015-12-04T08:45:10
asociacion servicios sociales,Asociacion Empleados Iberia Padres De Minusvalidos Discapacitados,CL,Calle,Cruz Caridad,42,38340.0,38043,Tacoronte,Guamasa,www.apmib.com,tenerife@apmib.com,922560037.0,922240942.0,-16.38931781,28.49909351,2017-06-13T09:43:33.912000,2018-03-08T12:56:43.043000
asociacion comercial empresarial,Asociacion Empresarial de La Victoria ASEVIC,CL,Calle,Valerio Jerez,13,38380.0,38051,La Victoria,Casa de La Juventud y Del Arte,www.asevic.com,info@asevic.com,922313004.0,,-16.47115176,28.43430265,2016-05-09T12:45:15.374000,2018-01-22T09:52:04.884000
asociacion comercial empresarial,Asociacion Empresarial y de Profesionales de Punta del Hidalgo APHEMIPRO,CR,Carretera,General TF 13 Punta Hidalgo,69,38240.0,38023,La Laguna,Punta de Hidalgo,,lydia.rl@gmail.com,922156212.0,,-16.31789865,28.5155534,2018-04-10T10:53:01.027000,2018-04-10T10:53:01.027000
asociacion ciudadana,Asociacion En Igualdad Contamos,CL,Calle,El Hayal,13,38359.0,38041,El Sauzal,Ravelo,,enigualdescontamos@gmail.com,619474614.0,922326080.0,-16.43507173,28.4614238,2016-08-10T13:37:40,2018-01-30T09:27:41
asociacion ciudadana,Asociacion En Red de Canarias,CL,Calle,Manuel de Ossuna,14,38202.0,38023,La Laguna,,www.accionenredcanarias.com,tenerife@accionenredcanarias.org,620135552.0,,-16.31794417,28.48829342,2016-05-09T12:45:15,2018-03-09T13:33:31.414000
asociacion ciudadana,Asociacion Entrelazados,AV,Avenida,Santa Cruz,183,38611.0,38017,Granadilla de Abona,San Isidro Ed Ucanca Pl 1 Of 8,www.asociacionentrelazados.org,formacion@asociacionentrelazados.org,922786167.0,822201306.0,-16.55611172,28.0728287,2016-05-09T12:45:15,2015-11-04T11:58:30
asociacion comercial empresarial,Asociacion Española Consultores de Comercio Exterior ACOCEX,CR,Carretera,Provincial TF 217,71,38390.0,38039,Santa Úrsula,Pl 1,,,,,-16.49723266,28.42321171,2016-05-09T12:45:15,2018-02-09T08:37:38.418000
asociacion servicios sociales,Asociacion Española Contra El Cancer AECC,CL,Calle,San Francisco,5,38002.0,38038,Santa Cruz de Tenerife,Pt 7,www.aecc.es,tenerife@aecc.es,922276912.0,922533179.0,-16.24915972,28.46720568,2017-06-14T12:39:38.430000,2018-02-14T14:55:11.917000
asociacion ciudadana,Asociacion Española Contra el Cancer Guimar,Av,Avenida,Obispo Perez Caceres,18,38500.0,38020,Güimar,Guimar Fonda Medina,www.contraelcancer.es,,619836154.0,,-16.41017163,28.31566608,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Asociacion Española Contra el Cancer Puertiro de Guimar,Rb,Rambla,Rambla de Los Pescadores,sn,38508.0,38020,Güimar,,,,,,-16.37853776,28.29270718,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Asociacion Española de Estetica Oncologica,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,,info@eoncologica.com,607934308.0,,-16.27316537,28.46531894,2017-06-14T13:47:11,2018-03-05T14:56:43.649000
asociacion servicios sociales,Asociacion Estudio De Lesion Modular AESLEME,CL,Calle,Moralidad,44,38296.0,38023,La Laguna,Jardines de Guajara,,aeslemecanarias@telefonica.net,659486602.0,822015932.0,-16.30734909,28.46554084,2017-06-13T14:19:18,2017-10-30T11:30:41.680000
asociacion ciudadana,Asociacion Evangelica De Cooperacion Al Desarrollo Emmanuel,CL,Calle,Los Moralillos,23,38356.0,38043,Tacoronte,Guayonge,asociacion237.tenerifesolidario.org,aedcade@gmail.com,653499781.0,922572727.0,-16.41820742,28.48774342,2016-05-09T12:45:15,2018-03-15T10:28:42.214000
asociacion comercial empresarial,Asociacion Fabricantes Materiales para Construccion AFAMACO,CL,Calle,Retama,10,38107.0,38038,Santa Cruz de Tenerife,Pg El Pilar,,,922619054.0,922619398.0,-16.32099501,28.42241417,2016-05-09T12:45:15.374000,2018-02-08T12:11:10.082000
asociacion servicios sociales,Asociacion Familias Monoparentales de Canarias AFAMOCAN,RB,Rambla,Añaza,4,38111.0,38038,Santa Cruz de Tenerife,Añaza Pl Bj Lc 02,,afamocan@gmail.com,922686362.0,922686362.0,-16.30154652,28.42290977,2017-06-12T14:53:40,2018-03-01T10:19:11
asociacion ciudadana,Asociacion Fisioterapia en Oncologia,CM,Camino,La Borrega,1,38550.0,38004,Arafo,,asociacion429.tenerifesolidario.org,fisioncologica@gmail.com,639231987.0,,-16.40993335,28.33890589,2016-05-09T12:45:15,2015-08-04T10:54:48
asociacion servicios sociales,Asociacion Flores De La Tierra ALLPA SISA Inmigrantes,CL,Calle,Guia de Isora,1,38008.0,38038,Santa Cruz de Tenerife,Bo Salud,,,650067992.0,,-16.27457619,28.47057714,2017-06-13T12:05:14.843000,2017-06-13T12:05:14.843000
asociacion comercial empresarial,Asociacion Florista de Canarias,AV,Avenida,Lucas Vega,61,38202.0,38023,La Laguna,,www.floryplanta.com,artefloral@ecaf.es,922633430.0,922251177.0,-16.32494703,28.49082919,2018-03-26T09:41:55.576000,2018-03-26T09:41:55.576000
asociacion cultural,Asociacion Folclorica Aire Laguneros Jasojema,PZ,"Plaza, plazoleta",San Roque,1,38208.0,38023,La Laguna,San Roque,,,636419940.0,,-16.30943119,28.4867397,2018-04-09T14:16:20.631000,2018-05-29T10:34:33.248000
asociacion cultural,Asociacion Folclorica Alborada Canaria,CL,Calle,Urano,21,38205.0,38023,La Laguna,Gracia,,,639244193.0,,-16.31003878,28.47369349,2018-04-02T10:03:42.836000,2018-04-02T10:03:42.836000
asociacion cultural,Asociacion Folclorica y Cultural Maresia en la Punta,CM,Camino,Las Traviesas,6,38240.0,38023,La Laguna,Punta de Hidalgo,,,,,-16.32462461,28.56923043,2018-04-02T09:12:48.446000,2018-04-02T09:12:48.446000
asociacion cultural,Asociacion Folklorica Ariferint ,AV,Avenida,Los Menceyes,381,38320.0,38023,La Laguna,La Cuesta Ed 5 Pz El Tranvia,,,922500514.0,,-16.28619597,28.46877434,2018-04-10T08:37:03.205000,2018-05-29T10:33:05.484000
asociacion cultural,Asociacion Folklorica Benguarame,CL,Calle,Tamaide,25,38399.0,38039,Santa Úrsula,La Corujera,,,,,-16.50440327,28.41022552,2016-05-09T12:45:15,2018-02-09T08:37:38.418000
asociacion cultural,Asociacion Folklorica Cultural Arboneo ,Cl,Calle,Las Cañitas,2,38345.0,38044,El Tanque,,,afc.arboneo@gmail.com,,,-16.78378989,28.35585917,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion cultural,Asociacion Folklorica Hermanos de Milan,CL,Calle,Alfonso XII,34,38320.0,38023,La Laguna,La Cuesta,,,,,-16.2912485,28.46738139,2018-04-10T12:53:34.686000,2018-04-10T12:53:34.686000
asociacion cultural,Asociacion Folklorica Raices Isleñas San Roque,CL,Calle,Igualdad,88,38296.0,38023,La Laguna,Guajara Urbanizacion La Hornera III ,,,659486584.0,,-16.30632998,28.4652527,2018-04-02T08:42:46.320000,2018-05-25T11:31:21.128000
asociacion cultural,Asociacion Folklorica Real Hesperides Achinet,CL,Calle,Juan Vera,3,38201.0,38023,La Laguna,,,,922259652.0,,-16.31657462,28.48964115,2018-04-10T12:44:47.309000,2018-04-10T12:44:47.309000
asociacion cultural,Asociacion Folklorica San Benito,CL,Calle,Antonio Hernandez Arron,18,38202.0,38023,La Laguna,San Benito,,,922311286.0,,-16.32702837,28.49070647,2018-04-02T12:08:28.567000,2018-04-02T12:08:28.567000
asociacion comercial empresarial,Asociacion Formacion Empleo Informacion AFEDES,CL,Calle,Antonio Perez Diaz,13,38430.0,38022,Icod de los Vinos,,www.afedes.org,informacion@afedes.org,922815921.0,,-16.7107882,28.37398297,2017-04-28T12:47:15.256000,2024-09-27T10:08:25.542000
asociacion servicios sociales,Asociacion Fraternidad Folklorica Cultural Capolares San Simon,CL,Calle,Hurtado de Mendoza,5,38010.0,38038,Santa Cruz de Tenerife,Ofra,,,634323558.0,,-16.28644859,28.45205822,2017-06-12T14:43:22.896000,2017-06-12T14:43:22.896000
asociación deportiva,Asociacion Futbol Cuesta de la Villa FUCUVI,CL,Calle,Finca Pastor,17,38390.0,38039,Santa Úrsula,Campo Futbol Argelio Tabares,,,,,-16.48465593,28.42631381,2016-05-09T12:45:15,2018-02-09T08:37:38.418000
asociación deportiva,Asociacion Gallistica Partido Norte,CL,Calle,San Clemente,16,38390.0,38039,Santa Úrsula,La Vera Plaza,,,,,-16.4850792,28.42881967,2018-02-06T07:38:28,2018-02-09T11:34:35
asociacion ciudadana,Asociacion Gambiana Yoko,AV,Avenida,Cardonal,84,38108.0,38023,La Laguna,El Cardonal Bq 84 Pl 4 Vd Iz,,kare3030@hotmail.com,666391355.0,,-16.30040547,28.45143661,2016-05-09T12:45:15,2017-06-13T09:19:15
asociacion cultural,Asociacion Grupo Folklorico El Chorro,CL,Calle,Farrobillo,27,38398.0,38039,Santa Úrsula,El Farrobillo,,,,,-16.48227217,28.42358179,2016-05-09T12:45:15,2015-10-26T08:54:47
asociacion ciudadana,Asociacion Hermanas Unidas Para Ayuda A Sierra Leona AHUST,CL,Calle,La Cruz,26,38670.0,38001,Adeje,Los Olivos,,ahust_2008@hotmail.com,679710841.0,,-16.73341855,28.12177886,2017-08-21T11:45:42,2017-08-21T11:45:42
asociacion ciudadana,Asociacion Hindu Tenerife Sur,CL,Calle,Noelia Afonso Cabrera,3,38650.0,38006,Arona,Py Americas Rs Las Viñas Bq A Pl 1 Vd Iz,,iaggfabiani@gmail.com,670997240.0,,-16.72832254,28.06018836,2016-07-29T10:51:56,2018-03-13T11:01:08.616000
asociacion cultural,Asociacion Hindu Tenerife Sur (AHTS),Cl,Calle,Noelia Afonso Carrera,3,38660.0,38006,Arona,Ed. Las Viñas. Bl. A. Piso 1.,,jaggifabiani@gmail.com,670997240.0,,-16.72928024,28.057853,2023-10-04T09:33:06.975000,2023-10-04T09:33:06.975000
asociacion ciudadana,Asociacion Hispano-Marroqui Caballo De La Paz,CL,Calle,Jorge Manrique,4,38005.0,38038,Santa Cruz de Tenerife,Ed Apolo Pz Gravina Pl 1 Vd C,,A_H_M_caballodelapaz@live.com,691088885.0,922203838.0,-16.26058638,28.46073434,2016-05-09T12:45:15,2015-08-04T10:26:16
asociacion ciudadana,Asociacion Hispano Brasileña Padre Anchieta,CL,Calle,Beneharo,37,38677.0,38001,Adeje,Las Nieves,asociacion100.tenerifesolidario.org,ahbpadreanchieta@gmail.com,699944606.0,922980536.0,-16.73770444,28.11950438,2016-05-09T12:45:15,2016-04-18T12:08:46
asociacion servicios sociales,Asociacion Hispano Brasileña Padre Anchieta (AHP Padre Anchieta),Av,Avenida,Ernesto Sarti,10,38660.0,38001,Adeje,Local 62,,ahbpadreanchieta@gmail.com,699944606.0,,-16.73255034,28.08452474,2023-10-04T09:41:05,2023-10-04T09:41:05
asociacion servicios sociales,Asociacion Hispano Marroqui Caballo De La Paz Inmigrantes,PZ,"Plaza, plazoleta",Gravina,4,38005.0,38038,Santa Cruz de Tenerife,,,abdel41@hotmail.com,691088885.0,,-16.26045865,28.46027518,2017-06-13T12:13:24.674000,2017-06-14T11:55:22.418000
asociacion ciudadana,Asociacion Hogar Santa Gema,CL,Calle,Catalina Lorenzo Caceres Ceron,11,38690.0,38040,Santiago del Teide,,asociacion205.tenerifesolidario.org,hogarsantagema@gmail.com,922863664.0,922864241.0,-16.81460785,28.2932462,2016-05-09T12:45:15,2019-02-08T10:39:27.382000
asociacion ciudadana,Asociacion Horizonte,CL,Calle,Gara y Jonay,1,38010.0,38038,Santa Cruz de Tenerife,Las Delicias,,horizonteas@hotmail.com,922648506.0,922662706.0,-16.28112429,28.45042423,2016-05-09T12:45:15,2015-08-05T07:53:45
asociacion cultural,Asociacion Impulso Circulo Waldorf Valle Guimar,CL,Calle,Mario Marrero Fariña,19,38550.0,38004,Arafo,,www.waldorftenerife.com,circulowaldorf@gmail.com,658300134.0,922513361.0,-16.41641469,28.34049078,2017-03-14T08:57:23,2017-03-14T08:57:23
asociacion comercial empresarial,Asociacion Industrial de Canarias,CL,Calle,Puerto Escondido,1,38002.0,38038,Santa Cruz de Tenerife,2ª planta,www.asinca.com,asinca@asinca.com,922281458.0,922241112.0,-16.25115022,28.46913382,2018-03-26T09:41:55.576000,2018-05-25T11:31:21.128000
asociacion ciudadana,Asociacion Intercultural El Patio De Las Culturas,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,www.patiodelasculturas.org,patiodelasculturastenerife@yahoo.es,696922720.0,,-16.27311723,28.46541406,2017-06-13T14:15:58,2018-03-12T08:39:24
asociacion ciudadana,Asociacion Intercultural Orahan,CM,Camino,El Pinito,5,38300.0,38026,La Orotava,El Rincon,asociacion447.tenerifesolidario.org,iboneci@yahoo.es,656661656.0,,-16.51103998,28.41017294,2017-10-04T09:39:12,2018-02-08T12:36:45
asociacion ciudadana,Asociacion Internacional DDM Cultura,CL,Calle,Nisamar,7,38111.0,38038,Santa Cruz de Tenerife,Añaza,,ddmcultura@gmail.com,662549937.0,,-16.295497,28.42508722,2016-05-09T12:45:15,2015-08-04T10:47:03
asociacion comercial empresarial,Asociacion Internacional de Innovación y Desarrollo Empresarial ,CL,Calle,Cipres,13,38107.0,38038,Santa Cruz de Tenerife,Oficina 2,,,,,-16.30861137,28.43892348,2018-03-26T10:33:43.793000,2018-03-26T10:33:43.793000
asociacion ciudadana,Asociacion Internacional Happy Chidren,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Despacho 2I,,chidrenhappy@gmail.com,,,-16.27320519,28.46537539,2017-06-14T13:47:11,2017-06-14T13:53:32
asociacion servicios sociales,Asociacion Internacional Telefono de la Esperanza,CL,Calle,Los Lavaderos,12,38360.0,38041,El Sauzal,,www.telefonodelaesperanza.org,,653349701.0,,-16.43783857,28.47934305,2016-05-09T12:45:15,2015-08-04T13:39:35
asociacion servicios sociales,Asociacion Investigacion Sensibilizacion Accion Social en Procesos,CL,Calle,Doctor Pasteur,57,38205.0,38023,La Laguna,,asociacion452.tenerifesolidario.org,en-procesos@mail.com,665496429.0,,-16.30928114,28.47854403,2016-05-09T12:45:15,2018-03-08T14:54:40.513000
asociacion ciudadana,Asociacion Ipalan,CL,Calle,Maria Rosa Alonso,38,38320.0,38023,La Laguna,La Cuesta,,ccvistamar@gmail.com,922647980.0,922663320.0,-16.29398529,28.46740062,2016-05-09T12:45:15,2015-08-04T10:32:18
asociacion ciudadana,Asociacion Jaslem,CL,Calle,Leoncio Rodriguez,49,38005.0,38038,Santa Cruz de Tenerife,,,secretaria@jaslem.org,639812996.0,,-16.25423247,28.46158779,2016-05-09T12:45:15,2016-06-22T12:26:57
asociacion cultural,Asociacion Juan De Gordejuela,CL,Calle,La Alhondiga,8,38410.0,38031,Los Realejos,San Agustin,,,,,-16.58618656,28.38850773,2016-05-09T12:45:15,2015-08-04T13:18:21
asociacion cultural,Asociacion Juvenil Baile y Danza,RB,Rambla,Doctor Perez,5,38390.0,38039,Santa Úrsula,Ed Maria Victoria Lc 08,,,,,-16.49063857,28.42621201,2016-05-09T12:45:15,2018-01-31T13:50:19
asociacion cultural,Asociacion Juvenil Cultural de la Verdellana AJUVE,CL,Calle,Francisco Afonso Carrillo,49,38207.0,38023,La Laguna,La Verdellada,,,922250197.0,,-16.30646834,28.48028256,2018-04-02T12:08:28.567000,2018-04-02T12:08:28.567000
asociacion cultural,Asociacion Juvenil Gorvorana,CL,Calle,El Verol,3,38417.0,38031,Los Realejos,El Toscal Longuera,,,,,-16.57227189,28.40189912,2016-08-16T13:41:34.309000,2023-10-18T14:39:08.082000
asociacion servicios sociales,Asociacion Juvenil Integracion Y Medio Ambiente INYME,CL,Calle,El Laurel,2,38203.0,38023,La Laguna,San Honorato,,asociacion_inyme@yahoo.es,636695329.0,,-16.32061751,28.48783417,2017-06-15T12:04:46.530000,2017-06-15T12:04:46.530000
asociacion cultural,Asociacion Juvenil Los Caminos de Geneto,CL,Calle,Los Trujillos,10,38296.0,38023,La Laguna,San Miguel de Geneto,,,676631044.0,,-16.31691312,28.45465857,2018-03-27T10:33:02.015000,2018-05-29T10:38:35.679000
asociacion ciudadana,Asociacion Juvenil Monitores,RB,Rambla,Doctor Perez,8,38390.0,38039,Santa Úrsula,,,,,,-16.4909826,28.42576952,2016-05-09T12:45:15,2018-02-05T12:45:18
asociacion ciudadana,Asociacion Juvenil Tayga,CR,Carretera,Vieja TF 213,25,38390.0,38039,Santa Úrsula,,,,,,-16.48606818,28.42799721,2017-01-16T11:03:23,2018-02-09T08:32:18.348000
asociacion ciudadana,Asociacion Juvenil Tuya,RB,Rambla,Doctor Perez,5,38390.0,38039,Santa Úrsula,Ed Maria Victoria Lc 08,,,,,-16.4908122,28.42606643,2016-05-09T12:45:15,2018-02-09T08:37:38.418000
asociacion ciudadana,Asociacion Juvenil Union De Jovenes Haineto,CM,Camino,Las Viñas Cartaya,2,38296.0,38023,La Laguna,San Miguel de Geneto,,avgeneto@yahoo.es,922633848.0,,-16.3129968,28.45841491,2016-05-09T12:45:15,2018-12-03T07:36:54.270000
asociacion ciudadana,Asociacion Juvenil Union De Jovenes Haineto,CM,Camino,Las Viñas Cartaya,2,38296.0,38023,La Laguna,San Miguel de Geneto,,avgeneto@yahoo.es,922633848.0,,-16.31296925,28.45841081,2016-05-09T12:45:15,2018-11-30T13:20:35
asociacion ciudadana,Asociacion Kadid Esora Desarrollo y Promocion del Autodesarrollo en Africa Akepda,CL,Calle,Pedro Jose de Mendizabal,37,38009.0,38038,Santa Cruz de Tenerife,Chimisay,www.akepda.org,asociacion.akepda@gmail.com,639449335.0,,-16.27895892,28.4575789,2016-08-18T12:48:47,2018-03-21T13:41:08.782000
asociacion ciudadana,Asociacion Kairos,CL,Calle,Alcalde Mandillo Tejera,17,38007.0,38038,Santa Cruz de Tenerife,Los Gladiolos,,asociacionkairostenerife@gmail.com,656184089.0,,-16.27147571,28.4606996,2017-02-01T10:07:29,2017-04-04T07:49:52
asociacion ciudadana,Asociacion Komyo Reiki de Terapias Alternativas,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Despacho 1G,www.komyoreikicanarias.org,komyoreikicanarias@gmail.com,607934308.0,,-16.27322252,28.46539007,2017-06-14T13:47:11,2017-06-14T13:53:32
asociacion ciudadana,Asociacion La Comunidad Musulmana Ennor,CL,Calle,Hermano Pedro San Isidro,13,38611.0,38017,Granadilla de Abona,San Isidro,,comunidadennor@gmail.com ,698323192.0,,-16.5576549,28.07411553,2017-01-31T08:53:34,2018-05-18T14:18:24.961000
asociacion ciudadana,Asociacion La Diaspora Senegalesa En Canarias,CL,Calle,Santa Cruz de La Palma,27,38632.0,38006,Arona,El Fraile,,fdoumbi@gmail.com,699544163.0,,-16.66604188,28.0128728,2016-05-09T12:45:15,2017-08-24T09:39:42
asociacion comercial empresarial,Asociacion La Laguna Zona Comercial,CL,Calle,Porlier,62,38006.0,38038,Santa Cruz de Tenerife,Pl 1,,aehcate.fecao@gmaill.com,922275833.0,922279548.0,-16.26048028,28.46732751,2018-03-26T09:41:55.576000,2019-02-08T08:07:13.968000
asociacion ciudadana,Asociacion La Voz De Las Mujeres Senegalesas En tenerife,CL,Calle,Cahice,9,38632.0,38006,Arona,Guaza ed san Jeronimo III Pr A Pl 2 Vd 20,,musenten@hotmail.com,697703561.0,,-16.67740512,28.04803625,2017-04-06T10:30:22,2017-04-06T10:30:22
asociacion servicios sociales,Asociacion Libre de Arte Agricultura y Educacion Rudolf Steiner,CL,Calle,El Horno,10,38678.0,38001,Adeje,Py Paraiso Hacienda Cristoforo,www.haciendacristoforo.com,info@haciendacristoforo.com,922741967.0,922741967.0,-16.76833497,28.13016377,2017-06-15T09:35:38,2018-03-02T11:59:04
asociacion cultural,Asociacion Lirica Tenerife ASLITE,CL,Calle,Codeso,12,38390.0,38039,Santa Úrsula,La Quinta,,,,,-16.49149818,28.42987983,2017-02-08T07:59:20,2018-02-08T12:17:45
asociacion comercial empresarial,Asociacion Local de Comerciantes e Industriales de Puerto de la Cruz,PZ,"Plaza, plazoleta",Charco,15,38400.0,38028,Puerto de la Cruz,Edificio Olimpia Pl 1  Lc 4,,info@alcipc.com,922373754.0,922376089.0,-16.55129845,28.41673626,2018-03-26T09:41:55.576000,2022-04-22T13:23:10.741000
asociacion comercial empresarial,Asociacion Local Empresarios Autotaxis Santa Ursula,CR,Carretera,España TF 217,20,38390.0,38039,Santa Úrsula,Parada de Taxis,,,,,-16.49069839,28.42534221,2016-05-09T12:45:15,2017-02-09T13:17:21
asociacion servicios sociales,Asociacion Lucha Por La Salud Mental ATELSAM,CL,Calle,Lorenzo Garcia del Castillo,4,38008.0,38038,Santa Cruz de Tenerife,Ed Mirador II Lc 3,www.atelsam.net,atelsam@teide.net,922649025.0,922205215.0,-16.27500708,28.46654722,2017-06-13T12:52:31.350000,2018-03-05T07:58:19.396000
